subjID,exptPart,trialNumber,roleCurrent,diceSides,trueRoll,reportedRoll,compLie,compUnifLie,callBS,playerTrialScore,oppTrialScore,playerTotalScore,oppTotalScore,waitTime,responseTime,catchQuestion,catchKey,catchResponse,catchResponseTime,trialTime
sona-32728,trial,10,bullshitDetector,10,3,5,5,False,False,5,5,50,45,5227.533173605006,2615,,-1,-1,-1,11103
sona-32728,trial,11,bullshitter,10,6,6,5,False,False,6,4,56,49,2526.9073634241677,15671,,-1,-1,-1,14151
sona-32728,trial,12,bullshitDetector,10,0,7,7,False,False,3,7,59,56,7148.843696859241,3244,,-1,-1,-1,11924
sona-32728,trial,13,bullshitter,10,5,5,7,False,False,5,5,64,61,2751.6566588374026,10600,What number did you actually roll?,5,5,3232,15007
sona-32728,trial,14,bullshitDetector,10,3,3,2,False,True,2,3,66,64,5833.960830760947,6385,,-1,-1,-1,13694
sona-32728,trial,15,bullshitter,10,6,6,2,False,True,6,-1,72,63,2718.2068713645194,13530,,-1,-1,-1,10999
sona-32728,trial,16,bullshitDetector,10,7,8,8,False,False,2,8,74,71,6482.057130008981,2121,,-1,-1,-1,10423
sona-32728,trial,17,bullshitter,10,3,7,8,False,False,7,3,81,74,2230.0424745132464,10705,What number did you actually roll?,3,3,3032,13803
sona-32728,trial,18,bullshitDetector,10,2,4,4,False,False,6,4,87,78,5216.876726390283,4160,,-1,-1,-1,12160
sona-32728,trial,19,bullshitter,10,9,9,4,False,True,9,-4,96,74,2633.4079073167964,12240,,-1,-1,-1,10270
sona-32728,trial,20,bullshitDetector,10,1,3,3,False,True,5,-5,101,69,6284.4063974789005,2063,,-1,-1,-1,14599
sona-32728,trial,21,bullshitter,10,0,10,3,False,False,10,0,111,69,2319.6479554347384,18456,,-1,-1,-1,14102
sona-32728,trial,22,bullshitDetector,10,3,3,1,False,True,2,3,113,72,5366.724720125489,2685,,-1,-1,-1,9992
sona-32728,trial,23,bullshitter,10,4,6,1,False,False,6,4,119,76,2782.3145038293196,11381,What number did you actually roll?,4,4,3280,14759
sona-32728,trial,24,bullshitDetector,10,4,4,4,False,True,1,4,120,80,6326.304256944568,7465,,-1,-1,-1,15479
sona-32728,trial,25,bullshitter,10,5,5,4,False,False,5,5,125,85,2801.9461624679334,13313,,-1,-1,-1,9575
sona-32728,trial,26,bullshitDetector,10,2,3,3,False,True,5,-5,130,80,5751.680976489275,2236,,-1,-1,-1,9375
sona-32728,trial,27,bullshitter,10,1,9,3,False,True,-5,5,125,85,2817.1568572487613,8960,What number did you actually roll?,1,1,2268,12059
sona-32728,trial,28,bullshitDetector,10,4,3,3,True,True,5,-5,130,80,5815.063442088604,2205,,-1,-1,-1,9863
sona-32728,trial,29,bullshitter,10,5,5,3,False,False,5,5,135,85,3215.6532559692246,12421,What number did you actually roll?,5,5,3368,20111
sona-32728,trial,30,bullshitDetector,10,7,7,5,False,False,3,7,138,92,5227.6682085182,1884,,-1,-1,-1,9327
sona-32728,trial,31,bullshitter,10,10,10,5,False,True,10,-5,148,87,2616.418444611465,9820,,-1,-1,-1,9751
sona-32728,trial,32,bullshitDetector,10,3,8,5,True,False,2,8,150,95,7095.9578064112575,1807,,-1,-1,-1,10809
sona-32728,trial,33,bullshitter,10,4,6,5,False,False,6,4,156,99,2477.1362181168342,16823,,-1,-1,-1,17702
sona-32728,trial,34,bullshitDetector,10,4,10,10,False,False,0,10,156,109,5218.645054114921,2604,,-1,-1,-1,9303
sona-32728,trial,35,bullshitter,10,3,8,10,False,True,-5,5,151,114,2087.0096765966946,11620,What number did you actually roll?,3,3,2944,15007
sona-32728,trial,36,bullshitDetector,10,6,1,10,True,False,9,1,160,115,7399.241877160126,4345,,-1,-1,-1,15937
sona-32728,trial,37,bullshitter,10,5,10,10,False,False,10,0,170,115,2119.96142953844,44521,What number did you actually roll?,5,5,2656,42807
sona-32728,trial,38,bullshitDetector,10,0,5,5,False,False,5,5,175,120,6210.561253772397,1924,,-1,-1,-1,9904
sona-32728,trial,39,bullshitter,10,7,7,5,False,False,7,3,182,123,2737.402108210043,11714,,-1,-1,-1,13508
sona-32728,trial,40,bullshitDetector,10,9,9,8,False,False,1,9,183,132,5669.827343067157,2134,,-1,-1,-1,10111
sona-32728,trial,41,bullshitter,10,7,7,8,False,True,7,-2,190,130,2367.0496644762707,10246,,-1,-1,-1,9967
sona-32728,trial,42,bullshitDetector,10,9,9,0,False,False,1,9,191,139,6404.944986783634,1763,,-1,-1,-1,9871
sona-32728,trial,43,bullshitter,10,6,6,0,False,False,6,4,197,143,2608.8714969321063,12059,What number did you actually roll?,6,6,3024,15759
sona-32728,trial,44,bullshitDetector,10,3,3,0,False,False,7,3,204,146,5421.427206688722,15546,,-1,-1,-1,23345
sona-32728,trial,45,bullshitter,10,7,7,0,False,False,7,3,211,149,2083.455129174319,23051,,-1,-1,-1,8974
sona-32728,trial,46,bullshitDetector,10,7,7,1,False,False,3,7,214,156,5276.8020099078785,4371,,-1,-1,-1,11255
sona-32728,trial,47,bullshitter,10,2,7,1,False,False,7,3,221,159,2302.1970850264656,11404,What number did you actually roll?,2,2,3192,12567
sona-32728,trial,48,bullshitDetector,10,10,10,3,False,True,-5,10,216,169,6757.003615606656,5008,,-1,-1,-1,14463
sona-32728,trial,49,bullshitter,10,4,9,3,False,True,-5,5,211,174,2201.1840628666287,20977,,-1,-1,-1,17000
sona-32728,trial,50,bullshitDetector,10,1,3,3,False,False,7,3,218,177,5409.983020301099,2050,,-1,-1,-1,9080
sona-32728,trial,51,bullshitter,10,9,9,3,False,False,9,1,227,178,2614.2758113021664,10234,What number did you actually roll?,9,9,4208,14903
sona-32728,trial,52,bullshitDetector,10,4,4,1,False,True,1,4,228,182,7141.938132286469,2629,,-1,-1,-1,11319
sona-32728,trial,53,bullshitter,10,8,8,1,False,False,8,2,236,184,2071.1930851077627,10450,,-1,-1,-1,10155
sona-32728,trial,54,bullshitDetector,10,7,8,8,False,False,2,8,238,192,6388.325567220625,1440,,-1,-1,-1,9207
sona-32728,trial,55,bullshitter,10,7,7,8,False,False,7,3,245,195,2476.914373078086,8960,What number did you actually roll?,7,7,2633,12895
sona-32728,trial,56,bullshitDetector,10,10,10,7,False,False,0,10,245,205,6197.811578030616,8485,,-1,-1,-1,16638
sona-32728,trial,57,bullshitter,10,4,9,7,False,False,9,1,254,206,2598.95775000816,15213,,-1,-1,-1,8990
sona-32728,trial,58,bullshitDetector,10,8,8,0,False,False,2,8,256,214,5701.939734763853,1880,,-1,-1,-1,9026
sona-32728,trial,59,bullshitter,10,4,4,0,False,True,4,1,260,215,3111.835654505394,9040,What number did you actually roll?,4,4,2312,12295
sona-32728,trial,60,bullshitDetector,10,3,9,0,True,False,1,9,261,224,6576.075819371921,2347,,-1,-1,-1,11671
sona-32728,trial,61,bullshitter,10,1,9,0,False,False,9,1,270,225,2148.6546591031774,11067,What number did you actually roll?,1,1,2648,12143
sona-32728,trial,62,bullshitDetector,10,8,3,0,True,False,7,3,277,228,6091.422374671154,3440,,-1,-1,-1,11159
sona-32728,trial,63,bullshitter,10,4,4,0,False,False,4,6,281,234,2098.2536063602233,11320,,-1,-1,-1,9638
sona-32728,trial,64,bullshitDetector,10,6,6,1,False,False,4,6,285,240,6189.571594174184,1393,,-1,-1,-1,8815
sona-32728,trial,65,bullshitter,10,6,6,1,False,False,6,4,291,244,2692.260816827634,7682,,-1,-1,-1,9943
sona-32728,trial,66,bullshitDetector,10,8,8,2,False,False,2,8,293,252,5208.12793566003,1862,,-1,-1,-1,9159
sona-32728,trial,67,bullshitter,10,8,8,2,False,True,8,-3,301,249,2384.3248297627733,10782,What number did you actually roll?,8,8,2081,12566
sona-32728,trial,68,bullshitDetector,10,6,1,2,True,True,5,-5,306,244,6340.16508522547,2385,,-1,-1,-1,10151
sona-32728,trial,69,bullshitter,10,6,6,2,False,False,6,4,312,248,3090.9808213892316,9033,What number did you actually roll?,6,6,2256,11967
sona-32728,trial,70,bullshitDetector,10,8,8,3,False,False,2,8,314,256,5625.890245731796,1456,,-1,-1,-1,9440
sona-32728,trial,71,bullshitter,10,6,6,3,False,False,6,4,320,260,2277.2069083963083,8385,,-1,-1,-1,8894
sona-32728,trial,72,bullshitDetector,10,9,9,6,False,False,1,9,321,269,6263.367029893461,1094,,-1,-1,-1,8528
sona-32728,trial,73,bullshitter,10,4,9,6,False,True,-5,5,316,274,2679.005925298561,7854,What number did you actually roll?,4,4,2673,12247
sona-32728,trial,74,bullshitDetector,10,1,4,4,False,True,5,-5,321,269,5378.214652685215,1859,,-1,-1,-1,8958
sona-32728,trial,75,bullshitter,10,0,0,4,False,False,0,10,321,279,2660.227421744865,9611,,-1,-1,-1,10764
sona-32728,trial,76,bullshitDetector,10,6,9,9,False,False,1,9,322,288,5657.1845319870445,1324,,-1,-1,-1,8271
sona-32728,trial,77,bullshitter,10,6,6,9,False,False,6,4,328,292,2491.9169820882225,10477,,-1,-1,-1,12487
sona-32728,trial,78,bullshitDetector,10,1,3,3,False,True,5,-5,333,287,6789.995851183328,1967,,-1,-1,-1,10814
sona-32728,trial,79,bullshitter,10,6,6,3,False,True,6,-1,339,286,2238.625323110822,10456,What number did you actually roll?,6,6,2417,12967
sona-32728,trial,80,bullshitDetector,10,0,7,7,False,True,5,-5,344,281,5282.357171825715,2601,,-1,-1,-1,11224
sona-32728,trial,81,bullshitter,10,10,10,7,False,False,10,0,354,281,2078.942403652908,12092,,-1,-1,-1,10257
sona-32728,trial,82,bullshitDetector,10,7,7,2,False,False,3,7,357,288,6286.475919226428,2695,,-1,-1,-1,10328
sona-32728,trial,83,bullshitter,10,9,9,2,False,False,9,1,366,289,2203.9243512332696,10070,What number did you actually roll?,9,9,3200,13175
sona-32728,trial,84,bullshitDetector,10,2,2,1,False,False,8,2,374,291,5962.961111296094,2121,,-1,-1,-1,9263
sona-32728,trial,85,bullshitter,10,9,9,1,False,False,9,1,383,292,2468.643957885396,7872,What number did you actually roll?,9,9,2968,13038
sona-32728,trial,86,bullshitDetector,10,6,6,3,False,False,4,6,387,298,5323.816370906697,4341,,-1,-1,-1,11402
sona-32728,trial,87,bullshitter,10,9,9,3,False,False,9,1,396,299,2532.6875460325864,10781,,-1,-1,-1,8575
sona-32728,trial,88,bullshitDetector,10,0,10,10,False,False,0,10,396,309,6577.796978866545,3558,,-1,-1,-1,11694
sona-32728,trial,89,bullshitter,10,3,8,10,False,True,-5,5,391,314,2408.119212136664,9302,What number did you actually roll?,3,3,3000,11103
sona-32728,trial,90,bullshitDetector,10,4,10,10,True,False,0,10,391,324,6291.119438742404,4760,,-1,-1,-1,13263
sona-32728,trial,91,bullshitter,10,2,7,10,False,False,7,3,398,327,2097.687556863564,12408,,-1,-1,-1,10932
sona-32728,trial,92,bullshitDetector,10,9,9,4,False,False,1,9,399,336,6781.486031067374,4400,,-1,-1,-1,12791
sona-32728,trial,93,bullshitter,10,6,6,4,False,True,6,-1,405,335,2942.5221898152417,11017,,-1,-1,-1,9455
sona-32728,trial,94,bullshitDetector,10,8,8,0,False,False,2,8,407,343,5985.599241071626,1833,,-1,-1,-1,9135
sona-32728,trial,95,bullshitter,10,10,10,0,False,False,10,0,417,343,2914.876876102835,13089,What number did you actually roll?,10,10,3528,18479
sona-32728,trial,96,bullshitDetector,10,5,8,8,False,False,2,8,419,351,6590.844398200254,1738,,-1,-1,-1,9500
sona-32728,trial,97,bullshitter,10,4,9,8,False,False,9,1,428,352,2159.312800942962,8367,,-1,-1,-1,9119
sona-32728,trial,98,bullshitDetector,10,3,3,3,False,False,7,3,435,355,5562.387706592352,2067,,-1,-1,-1,9454
sona-32728,trial,99,bullshitter,10,2,8,3,False,False,8,2,443,357,2556.3550581431236,8708,What number did you actually roll?,2,2,2856,11814
sona-32728,trial,100,bullshitDetector,10,0,8,8,False,False,2,8,445,365,5718.539666548961,3590,,-1,-1,-1,11782
sona-41590,practice,1,bullshitter,10,7,8,0,False,False,8,2,8,2,2847.854845635312,1644265979825,What number did you tell the other player?,8,8,9789,28626
sona-41590,practice,2,bullshitDetector,10,7,8,8,False,True,5,-5,13,-3,6263.067575050007,14966,,-1,-1,-1,26182
sona-41590,trial,1,bullshitter,10,9,9,8,False,False,9,1,9,1,3031.74654916274,29679,,-1,-1,-1,12874
sona-41590,trial,2,bullshitDetector,10,0,2,2,False,True,5,-5,14,-4,7488.507623845185,8963,,-1,-1,-1,18868
sona-41590,trial,3,bullshitter,10,6,8,2,False,False,8,2,22,-2,2635.3933925469823,23045,What number did you tell the other player?,8,8,4154,20557
sona-41590,trial,4,bullshitDetector,10,3,6,6,False,False,4,6,26,4,5474.7200011003,1940,,-1,-1,-1,9555
sona-41590,trial,5,bullshitter,10,6,6,6,False,False,6,4,32,8,2894.129638303005,9831,,-1,-1,-1,11981
sona-41590,trial,6,bullshitDetector,10,1,2,2,False,True,5,-5,37,3,6751.720917958006,2992,,-1,-1,-1,12490
sona-41590,trial,7,bullshitter,10,6,5,2,False,False,5,5,42,8,3198.9889253325414,13153,What number did you tell the other player?,5,5,3289,15303
sona-41590,trial,8,bullshitDetector,10,1,10,2,True,True,5,-5,47,3,6513.512915274403,4703,,-1,-1,-1,13807
sona-41590,trial,9,bullshitter,10,9,9,2,False,False,9,1,56,4,2302.2790192613907,12382,,-1,-1,-1,9167
sona-41590,trial,10,bullshitDetector,10,4,7,7,False,False,3,7,59,11,5866.719007558887,1158,,-1,-1,-1,10494
sona-41590,trial,11,bullshitter,10,8,8,7,False,False,8,2,67,13,2106.7691647738325,10107,What number did you tell the other player?,8,8,2991,12765
sona-41590,trial,12,bullshitDetector,10,2,2,2,False,True,3,2,70,15,6092.313953709444,5059,,-1,-1,-1,12975
sona-41590,trial,13,bullshitter,10,0,0,2,False,False,0,10,70,25,2134.9825730610128,12003,What number did you tell the other player?,0,0,3718,12813
sona-41590,trial,14,bullshitDetector,10,3,9,9,False,False,1,9,71,34,5748.204763413005,4060,,-1,-1,-1,12450
sona-41590,trial,15,bullshitter,10,5,7,9,False,False,7,3,78,37,3007.0568028812604,12305,,-1,-1,-1,10792
sona-41590,trial,16,bullshitDetector,10,7,7,5,False,True,-2,7,76,44,6494.601924911526,2877,,-1,-1,-1,11326
sona-41590,trial,17,bullshitter,10,5,8,5,False,False,8,2,84,46,2270.5756725411984,14371,What number did you tell the other player?,8,8,2886,16708
sona-41590,trial,18,bullshitDetector,10,0,10,10,False,True,5,-5,89,41,7154.19447622258,5256,,-1,-1,-1,14579
sona-41590,trial,19,bullshitter,10,7,2,10,False,True,-5,5,84,46,2631.99282233544,12927,,-1,-1,-1,9749
sona-41590,trial,20,bullshitDetector,10,1,10,10,True,False,0,10,84,56,7092.2150616661265,1601,,-1,-1,-1,14067
sona-41590,trial,21,bullshitter,10,5,5,10,False,False,5,5,89,61,3098.7125555176044,11982,What number did you tell the other player?,5,5,2660,12321
sona-41590,trial,22,bullshitDetector,10,5,5,2,False,False,5,5,94,66,7412.353362678171,4757,,-1,-1,-1,14491
sona-41590,trial,23,bullshitter,10,9,3,2,False,False,3,7,97,73,2535.976422886489,12978,,-1,-1,-1,10662
sona-41590,trial,24,bullshitDetector,10,6,6,4,False,False,4,6,101,79,6095.516785107482,1070,,-1,-1,-1,9338
sona-41590,trial,25,bullshitter,10,9,9,4,False,True,9,-4,110,75,2238.219417430333,8410,,-1,-1,-1,9749
sona-41590,trial,26,bullshitDetector,10,4,2,4,True,False,8,2,118,77,5697.211733011336,1195,,-1,-1,-1,8991
sona-41590,trial,27,bullshitter,10,0,0,4,False,False,0,10,118,87,2349.570182848599,8310,What number did you tell the other player?,0,0,3589,12577
sona-41590,trial,28,bullshitDetector,10,1,9,9,False,True,5,-5,123,82,7229.726907125416,2225,,-1,-1,-1,11930
sona-41590,trial,29,bullshitter,10,4,10,9,False,False,10,0,133,82,2486.978696205554,10400,What number did you tell the other player?,10,10,3268,13159
sona-41590,trial,30,bullshitDetector,10,1,6,6,False,False,4,6,137,88,5656.020688862083,1295,,-1,-1,-1,10928
sona-41590,trial,31,bullshitter,10,6,2,6,False,False,2,8,139,96,2375.085998427024,10522,,-1,-1,-1,9250
sona-41590,trial,32,bullshitDetector,10,6,8,8,False,True,5,-5,144,91,5769.393496972869,2035,,-1,-1,-1,10680
sona-41590,trial,33,bullshitter,10,4,9,8,False,False,9,1,153,92,2426.3731246827247,10710,What number did you tell the other player?,9,9,3645,13339
sona-41590,trial,34,bullshitDetector,10,7,7,0,False,False,3,7,156,99,6381.613613049052,1862,,-1,-1,-1,10274
sona-41590,trial,35,bullshitter,10,6,0,0,False,False,0,10,156,109,2160.5097752286847,10613,,-1,-1,-1,10758
sona-41590,trial,36,bullshitDetector,10,4,5,5,False,False,5,5,161,114,6586.276544882121,3704,,-1,-1,-1,12957
sona-41590,trial,37,bullshitter,10,8,8,5,False,False,8,2,169,116,2241.0995143185246,11730,What number did you tell the other player?,8,8,2869,12133
sona-41590,trial,38,bullshitDetector,10,5,8,8,False,True,5,-5,174,111,7095.772562076549,913,,-1,-1,-1,9621
sona-41590,trial,39,bullshitter,10,4,10,8,False,False,10,0,184,111,2601.5112560902353,7727,,-1,-1,-1,9555
sona-41590,trial,40,bullshitDetector,10,3,3,3,False,False,7,3,191,114,5688.712256858886,1088,,-1,-1,-1,8626
sona-41590,trial,41,bullshitter,10,2,9,3,False,False,9,1,200,115,2875.9289847508144,9341,,-1,-1,-1,11089
sona-41590,trial,42,bullshitDetector,10,5,5,4,False,True,0,5,200,120,7033.4194895294495,1448,,-1,-1,-1,10889
sona-41590,trial,43,bullshitter,10,0,0,4,False,False,0,10,200,130,2156.342880004023,9079,What number did you tell the other player?,0,0,4415,13443
sona-41590,trial,44,bullshitDetector,10,7,7,0,False,True,-2,7,198,137,6976.413611652037,2679,,-1,-1,-1,11155
sona-41590,trial,45,bullshitter,10,10,10,0,False,False,10,0,208,137,2754.756101930663,11550,,-1,-1,-1,12485
sona-41590,trial,46,bullshitDetector,10,4,9,9,False,True,5,-5,213,132,6369.882828028227,776,,-1,-1,-1,9353
sona-41590,trial,47,bullshitter,10,9,9,9,False,True,9,-4,222,128,2893.82743407833,9958,What number did you tell the other player?,9,9,2620,14221
sona-41590,trial,48,bullshitDetector,10,1,5,5,False,True,5,-5,227,123,6359.669599607454,2094,,-1,-1,-1,9942
sona-41590,trial,49,bullshitter,10,9,9,5,False,True,9,-4,236,119,2683.6614708761335,10033,,-1,-1,-1,10815
sona-41590,trial,50,bullshitDetector,10,5,9,9,False,False,1,9,237,128,6501.971105635306,1750,,-1,-1,-1,11011
sona-41590,trial,51,bullshitter,10,6,6,9,False,False,6,4,243,132,2247.393710756264,9640,What number did you tell the other player?,6,6,2626,12118
sona-41590,trial,52,bullshitDetector,10,0,10,10,False,True,5,-5,248,127,5716.875850787714,1340,,-1,-1,-1,9032
sona-41590,trial,53,bullshitter,10,8,8,10,False,True,8,-3,256,124,2675.7455928088675,7807,,-1,-1,-1,9829
sona-41590,trial,54,bullshitDetector,10,8,8,7,False,True,-3,8,253,132,5936.874997249406,1959,,-1,-1,-1,9522
sona-41590,trial,55,bullshitter,10,1,1,7,False,False,1,9,254,141,2067.85690680456,8602,What number did you tell the other player?,1,1,1671,11237
sona-41590,trial,56,bullshitDetector,10,1,10,10,False,True,5,-5,259,136,6661.796354636308,1451,,-1,-1,-1,10023
sona-41590,trial,57,bullshitter,10,5,5,10,False,False,5,5,264,141,2786.7633521404496,6940,,-1,-1,-1,8068
sona-41590,trial,58,bullshitDetector,10,0,9,9,False,True,5,-5,269,136,5145.9184370557305,1715,,-1,-1,-1,8584
sona-41590,trial,59,bullshitter,10,6,6,9,False,True,6,-1,275,135,2765.622597831077,9192,What number did you tell the other player?,6,6,2263,12661
sona-41590,trial,60,bullshitDetector,10,8,8,4,False,True,-3,8,272,143,5608.753815923427,1251,,-1,-1,-1,90917981
sona-41590,trial,61,bullshitter,10,6,2,4,False,True,-5,5,267,148,2543.0565998629,90916887,What number did you tell the other player?,2,2,2037,10547
sona-41590,trial,62,bullshitDetector,10,8,9,9,False,True,5,-5,272,143,6237.2181998013475,1411,,-1,-1,-1,9477
sona-41590,trial,63,bullshitter,10,3,3,9,False,True,3,2,275,145,2387.611359747174,7394,,-1,-1,-1,8267
sona-41590,trial,64,bullshitDetector,10,9,9,4,False,False,1,9,276,154,5396.985900252943,1079,,-1,-1,-1,7966
sona-41590,trial,65,bullshitter,10,7,7,4,False,False,7,3,283,157,3217.7855677547686,7891,,-1,-1,-1,10838
sona-41590,trial,66,bullshitDetector,10,2,3,3,False,False,7,3,290,160,5461.924353763229,3726,,-1,-1,-1,20538
sona-41590,trial,67,bullshitter,10,9,9,3,False,False,9,1,299,161,2643.2626141628434,21035,What number did you tell the other player?,9,9,4100,15110
sona-41590,trial,68,bullshitDetector,10,4,4,1,False,False,6,4,305,165,7380.36064665923,7374,,-1,-1,-1,16310
sona-41590,trial,69,bullshitter,10,9,9,1,False,False,9,1,314,166,2742.479349894471,13339,,-1,-1,-1,8551
sona-41590,trial,70,bullshitDetector,10,4,8,8,False,True,5,-5,319,161,7156.611625045565,5855,,-1,-1,-1,14897
sona-41590,trial,71,bullshitter,10,2,2,8,False,False,2,8,321,169,2962.1953730358364,13315,What number did you tell the other player?,2,2,2262,12408
sona-41590,trial,72,bullshitDetector,10,0,3,3,False,True,5,-5,326,164,5637.261429175618,908,,-1,-1,-1,8924
sona-41590,trial,73,bullshitter,10,1,1,3,False,True,1,4,327,168,2601.5880077073507,8289,,-1,-1,-1,9151
sona-41590,trial,74,bullshitDetector,10,7,7,1,False,True,-2,7,325,175,5513.531332245826,2165,,-1,-1,-1,9265
sona-41590,trial,75,bullshitter,10,1,1,1,False,False,1,9,326,184,2387.6517183691876,7541,What number did you tell the other player?,1,1,1940,11002
